id,text,created_at,retweet_count,favorite_count,park_name
622975839106428928,Someone pinch me. The views from home never get old. #SanFrancisco #FortMason @ Fort Mason Green https://t.co/dP1O73gIHQ,2015-07-19 20:46:29 -0700,0,1,fort_mason
622885206345781249,Queen of SF 👑 #katesupandawaybachpartayyy @ Fort Mason Greens https://t.co/ubNHiYm8BI,2015-07-19 14:46:20 -0700,0,1,fort_mason
622876658958225409,"I'm at @FortMasonInsf in San Francisco, CA https://t.co/fiykRNHA0z",2015-07-19 14:12:22 -0700,0,1,fort_mason
622849923273347074,"Renegade craft fair (at @FortMasonInsf in San Francisco, CA) https://t.co/kneF5lcSEo",2015-07-19 12:26:08 -0700,0,1,fort_mason
622574607523053568,#🍤 #shrimp #chips @ Off the Grid https://t.co/Jm1UDCTmTB,2015-07-18 18:12:07 -0700,0,1,fort_mason
622572033210249216,Chasin' in Fort Mason #dreams @ San Francisco https://t.co/nxJYlVL9j7,2015-07-18 18:01:54 -0700,0,0,fort_mason
622569180655681536,Down on the West Coast I get this feeling..🎶 👫 #Besties #SanFrancisco #Cali @ Fort Mason Park https://t.co/NKUl51FL4E,2015-07-18 17:50:34 -0700,0,0,fort_mason
622557619450830848,RT @LJSweetDesigns: Come check out @trussandore at @renegadecraft today at fort mason from 11-6! #jewelry… https://t.co/mwWa5jMYNp,2015-07-18 17:04:37 -0700,1,0,fort_mason
622529001731584000,"Renegade Craft Fair (at @FortMasonInsf in San Francisco, CA) https://t.co/HImyCuKAZw http://t.co/UY88FPRVfb",2015-07-18 15:10:54 -0700,0,1,fort_mason
622527789829390336,"#RenegadeCraftFair (at @FortMasonInsf in San Francisco, CA w/ @pete_d_kat) https://t.co/m6bkPjXFXJ",2015-07-18 15:06:05 -0700,0,0,fort_mason
622502438545793025,"Huge festival this year! (at @FortMasonInsf in San Francisco, CA) https://t.co/yTHj6vIdjc",2015-07-18 13:25:21 -0700,0,0,fort_mason
622500916135108608,Come check out @trussandore at @renegadecraft today at fort mason from 11-6! #jewelry… https://t.co/mwWa5jMYNp,2015-07-18 13:19:18 -0700,1,1,fort_mason
622500873181245440,The jewels are out! Come see cloekadorned at @renegadecraft today and tomorrow 11-6 at ft.mason!… https://t.co/yNIYxGTzQx,2015-07-18 13:19:08 -0700,0,0,fort_mason
622478964062334977,"Renegade craft fairr (at @FortMasonInsf in San Francisco, CA) https://t.co/URfBUxkjF1",2015-07-18 11:52:04 -0700,0,0,fort_mason
622290337382445057,Bacon Bouquet = Happy Paige @ Off the Grid https://t.co/fJq0eoSl9I,2015-07-17 23:22:32 -0700,0,0,fort_mason
622259840493207552,Smorgasbord! #foodtruckfriday #offthegrid #sanfrancisco #ARSanFran2015 @ Off the Grid https://t.co/zHuTVukaDB,2015-07-17 21:21:21 -0700,0,1,fort_mason
622247954049581056,Time to get that grinds #offthegrid #sanfrancisco #food @ Off the Grid https://t.co/nAWdN1p3i8,2015-07-17 20:34:07 -0700,0,0,fort_mason
622245122378473472,🎉 @ Off the Grid https://t.co/HlZpQeKH2z,2015-07-17 20:22:52 -0700,0,0,fort_mason
622240534480953344,#becauseoldfanshioneds #foodtruckfriday #offthegrid #sanfrancisco #ARSanFran2015 @ Off the Grid https://t.co/2Z0ymt5dS1,2015-07-17 20:04:38 -0700,0,1,fort_mason
622229591818674176,"Food Truck Friday! (@ Off the Grid: Fort Mason Center in San Francisco, CA) https://t.co/0gQ9EovlIr",2015-07-17 19:21:09 -0700,0,2,fort_mason
622222529890004992,Random. Food truck festival. @ Off the Grid https://t.co/2E6TxlnLwP,2015-07-17 18:53:06 -0700,0,0,fort_mason
622135748658089984,Here at #fortmasonpavillion #wholesale #market till 5pm today with @alibinyc! Booth #17… https://t.co/TSXGDvaQOF,2015-07-17 13:08:15 -0700,0,0,fort_mason
621861571254439937,"Finished 6 mile run (@ Fort Mason in San Francisco, CA) https://t.co/VtnbjdJspX",2015-07-16 18:58:46 -0700,0,0,fort_mason
621125261833207808,Nepalese food from Bini's at otg @ Off the Grid https://t.co/YKBk7vGsTS,2015-07-14 18:12:57 -0700,0,0,fort_mason
621114550725816320,Because there were bubbles behind me. #launchbastilleday #redtricycle #bubbles #funworkday @ Presidio… https://t.co/jDQucmuS7n,2015-07-14 17:30:23 -0700,0,0,fort_mason
620797710451539968,"I'm in love, #SanFrancisco. @ Lower. Fort mason https://t.co/CdBkQiYcwR",2015-07-13 20:31:22 -0700,0,0,fort_mason
620617104648179712,Bu hafta sonu 63 km yurudum. Son zamanlarda meme kanseriyle ilgili bilinc yaratmak adina bir cok post… https://t.co/7VqvXRtEIX,2015-07-13 08:33:42 -0700,0,0,fort_mason
620613411693547521,This week I walked 39 miles. I was posting lost of messages to increase breast cancer awareness and… https://t.co/dqZ5mEceNq,2015-07-13 08:19:02 -0700,0,0,fort_mason
623695303506587648,Lucy and the ladies. I should have named her #Lucky 🐶 #LucyDoesSF @ Alamo Square https://t.co/DYsXmAEdo9,2015-07-21 20:25:22 -0700,0,0,alamo_square
623674849119084544,After shock @ Alamo Square https://t.co/QwtoDKQ8Gq,2015-07-21 19:04:06 -0700,0,0,alamo_square
623433018137571328,"RT @DESPUNA: ✨💥#KiNGPiNS💥✨#BruhBruhintraffic✨👈🏾#Follow on
instagram ✨ #Despuna ✨ twitter ✨ @ Painted Ladies https://t.co/I5UYi1gGBs",2015-07-21 03:03:09 -0700,1,0,alamo_square
623432876617519109,"✨💥#KiNGPiNS💥✨#BruhBruhintraffic✨👈🏾#Follow on
instagram ✨ #Despuna ✨ twitter ✨ @ Painted Ladies https://t.co/I5UYi1gGBs",2015-07-21 03:02:35 -0700,1,1,alamo_square
623377981839421440,earlier today #thehipkidexplores #tayetaye #paintedladies #mysanfrancisco #exploresf @ Painted Ladies https://t.co/9BeZbKIswe,2015-07-20 23:24:27 -0700,0,0,alamo_square
623352662495506432,A walk around #PaintedLadies #sanfrancisco #california @ Painted Ladies https://t.co/qHnw2UGp87,2015-07-20 21:43:50 -0700,0,0,alamo_square
623271778320781312,Somedays you just have #stop #takeadeepbreath and take a #picture #inthemoment #sanfrancisco @ Alamo… https://t.co/jIYieUxSE2,2015-07-20 16:22:26 -0700,0,0,alamo_square
623011161911508992,Lovely evening for a sunset bike ride. 📷@SubieHonee @ Alamo Square https://t.co/SAqx6NDFZS,2015-07-19 23:06:50 -0700,0,3,alamo_square
622983741313523712,"Visiting the ladies and ran into a fabulous Oployee, @apfeffernusse  👋🏻 #obros #plugglife… https://t.co/CXR6KjRp5b",2015-07-19 21:17:53 -0700,0,0,alamo_square
622982540756942848,Just posted a photo @ Alamo Square https://t.co/hKsftafPII,2015-07-19 21:13:06 -0700,0,0,alamo_square
622974480315510784,Goodnight weekend! @ Alamo Square https://t.co/demntypcTx,2015-07-19 20:41:05 -0700,0,1,alamo_square
622957647201980417,Summer in SF. It's not fog so I don't recognize it. @ Alamo Square https://t.co/etF2ptfIPa,2015-07-19 19:34:11 -0700,0,1,alamo_square
622955824827236353,Picked up some treats from #tartinebakery to share with Tanners. #sanfrancisco #ARSanFran2015… https://t.co/FxChg018NM,2015-07-19 19:26:57 -0700,0,0,alamo_square
622951349144154113,Loving this blue #PaintedLadies house! #AlamoSquare #SF @ Painted Ladies https://t.co/bt5Put3QaV,2015-07-19 19:09:10 -0700,0,0,alamo_square
622948112684990464,Finally getting around to the #stopdropandyoga that flexikitty tagged me in. No better place to do a… https://t.co/cIAwJwcQ9x,2015-07-19 18:56:18 -0700,0,0,alamo_square
622945860494622720,Last night in Fog City ❤️ @ Painted Ladies at Alamo Square Park https://t.co/CDsOdojfgh,2015-07-19 18:47:21 -0700,0,0,alamo_square
622932076539564032,Hello from SF ! ☀️🇺🇸😘 #CMWeek15 #SanFrancisco #California @ Alamo Square https://t.co/Dkzhc4iTvY,2015-07-19 17:52:35 -0700,0,0,alamo_square
622918983075954688,Yep. SF could use a shower right now @ Alamo Square https://t.co/OnebE8jE75,2015-07-19 17:00:33 -0700,0,0,alamo_square
622889768595136516,When your Instax Polaroid doesn't come out you settle for this pastel-themed blogger photo.… https://t.co/EyE03cw1tr,2015-07-19 15:04:28 -0700,0,0,alamo_square
622856702073942016,#TheCityOfShit #ShitCity #SF #AlamoSquare #Latergram @ Alamo Square https://t.co/pQbsfPnp29,2015-07-19 12:53:04 -0700,0,0,alamo_square
622593149752504320,Great summer beer - Drinking a Chez Panisse Farmhouse Ale by @calicraft @ Alamo Square  — http://t.co/dCQbh6VVpD #photo,2015-07-18 19:25:48 -0700,0,0,alamo_square
622573664639283200,"I'm at Alamo Square in San Francisco, CA https://t.co/w7nEIIFGes",2015-07-18 18:08:23 -0700,0,0,alamo_square
622512963916812288,La postal de película: #PaintedLadies con #SanFrancisco Downtown de fondo. La torre Transamerica… https://t.co/jCJooYEO6K,2015-07-18 14:07:10 -0700,0,0,alamo_square
622512222099668992,"AIDS Walk volunteering = weekend in SF!
🏠🏠🏠 @ Painted Ladies https://t.co/lJ5gDqM4lX",2015-07-18 14:04:14 -0700,0,0,alamo_square
622509062719172609,Las #PaintedLadies de #AlamoSquare #SanFrancisco #CaliforniaTrip @ Alamo Square Park https://t.co/J0VqMsUWmC,2015-07-18 13:51:40 -0700,0,1,alamo_square
622291226335817728,Goodnight ladies 👌🏻🌙🔮#SFLife #vsco #vscogood @ Alamo Square https://t.co/crksSCaR2m,2015-07-17 23:26:04 -0700,0,0,alamo_square
622212472775311360,"Quick visit to the Painted Ladies, we just enjoyed the sun for a little bit! @ Alamo Square https://t.co/NDdcuBSc1t",2015-07-17 18:13:08 -0700,0,0,alamo_square
622153285298950144,The Painted Ladies - looking even more beautiful on this gorgeous afternoon. #sunnyand75 #sanfran… https://t.co/m3g0iYhzLQ,2015-07-17 14:17:56 -0700,0,0,alamo_square
622126846956675072,"สวย #LadiesofSF #SFrealty #House #AlamoSquare #Park |   #SanFrancisco | USA | 17/07/15

travel… https://t.co/mYAT04yWsi",2015-07-17 12:32:53 -0700,0,0,alamo_square
622125723143282688,"Keep Walking |  #AlamoSquare #Park |   #SanFrancisco | USA | 17/07/15

travel #vacation #visiting… https://t.co/2haOPLVRnq",2015-07-17 12:28:25 -0700,0,0,alamo_square
622124914254946304,"เหนื่อยก็พัก #AlamoSquare #Park |   #SanFrancisco | USA | 17/07/15

travel #vacation #visiting… https://t.co/ttBsybgdCx",2015-07-17 12:25:12 -0700,0,0,alamo_square
622092524539277312,"Wake up, San Francisco. @ Painted Ladies https://t.co/lA3VwkAKHe",2015-07-17 10:16:30 -0700,0,0,alamo_square
621983828454805504,#proceedtothenextlevel #stackgl #resurrect #javascript #webgl #generative #art #realtime #gif… https://t.co/Tx5O6S4anf,2015-07-17 03:04:35 -0700,0,7,alamo_square
621889750455189504,A couple of the painted ladies are getting face lifts... But it wouldn't be a trip to San Francisco… https://t.co/kWcqaOYcgt,2015-07-16 20:50:45 -0700,0,0,alamo_square
621828434893914112,Awnnejdjissilsdkeu @ Alamo Square https://t.co/BtGbn5W3IP,2015-07-16 16:47:06 -0700,0,0,alamo_square
621802268753559552,"Perhaps difficult to determine scale in this photo, but this gorgeous steed of a Great Dane had the… https://t.co/p6FlMK6Kuy",2015-07-16 15:03:08 -0700,0,1,alamo_square
621783007750451200,"#tbt // alamo square, sf ☀️🌸🏠 #paintedladies @ Alamo Square https://t.co/xp6glrbXWy",2015-07-16 13:46:35 -0700,0,0,alamo_square
621679984869044224,"I'm at Alamo Square in San Francisco, CA https://t.co/FSxCrLf8AK",2015-07-16 06:57:13 -0700,0,0,alamo_square
621526299186757632,Downtown San Francisco + #FullHouse intro houses. @ Painted Ladies https://t.co/69vpNitR2W,2015-07-15 20:46:31 -0700,0,0,alamo_square
621494334270119937,#sanfrancitizens #alamosquare #paintedladies #parklife @ Painted Ladies https://t.co/Eh4bKXaFIb,2015-07-15 18:39:30 -0700,0,0,alamo_square
621479666038239232,When you're in San Fran and you're touristy af @ Full House House https://t.co/5GFOuiMt1E,2015-07-15 17:41:13 -0700,0,0,alamo_square
621471797460996096,#wonderful #sanfrancisco #scenery ... #wanderlust @ Painted Ladies https://t.co/AM7cY9yZbe,2015-07-15 17:09:57 -0700,0,0,alamo_square
621471574785425408,Just posted a photo @ Painted Ladies https://t.co/r3zKEk22mM,2015-07-15 17:09:04 -0700,0,0,alamo_square
621412961928806400,#fullhousepisodes @ Alamo Square Park San Francisco https://t.co/YVl5N33VB2,2015-07-15 13:16:10 -0700,0,0,alamo_square
621385604941672449,We saw the painted ladies today 🏡💕 #SanFran @ Full House House https://t.co/wRqfyb9EEw,2015-07-15 11:27:27 -0700,0,0,alamo_square
621171594749214720,Very balanced. Awesome beer - Drinking a Five AM Red Ale by @BrewDog @ Alamo Square  — http://t.co/QH6vrd32PJ #photo,2015-07-14 21:17:03 -0700,0,0,alamo_square
621137032593674241,💥💫💥💫 @ Painted Ladies https://t.co/5HDq8Ce4i9,2015-07-14 18:59:43 -0700,0,0,alamo_square
621110938847080450,And we're DANCING! #greenspawn @ Alamo Square https://t.co/gnfrhimbqK,2015-07-14 17:16:02 -0700,0,0,alamo_square
621096722782113792,"Day 8: spontaneously humming ""Everywhere You Look"" and daydreaming of John Stamos #90sKid… https://t.co/H0ZfAPeh1P",2015-07-14 16:19:32 -0700,0,0,alamo_square
621038450393780225,RT @EmmanuelNaouri: Original location of the Full House park picnic picture!!! Tv memories!! #fullhouse https://t.co/opv0cEGZdC http://t.co…,2015-07-14 12:27:59 -0700,2,0,alamo_square
621028014298693636,"Whatever happened to predictability.
The milkman, the paperboy, evening tv?
You miss your old… https://t.co/qttVSbBRav",2015-07-14 11:46:31 -0700,0,0,alamo_square
620857148436824064,"It's the Full House, house. #Friends #SanFrancisco #RoadTrip #FullHouse @ Full House House https://t.co/F2pHdUbBqK",2015-07-14 00:27:33 -0700,0,0,alamo_square
620828944468717568,SF At Night @ Alamo Square https://t.co/zCBmrdTt9D,2015-07-13 22:35:29 -0700,0,0,alamo_square
620815144122216449,"""Everywhere you look, everywhere you go, there's a heart, a hand to hold on. Everywhere you look,… https://t.co/eLgjTE0R5t",2015-07-13 21:40:39 -0700,0,0,alamo_square
620809007251517440,Painted Ladies @ Alamo Square https://t.co/hVDNKyAX3B,2015-07-13 21:16:16 -0700,0,0,alamo_square
620747640553250816,Whatever happened to predictability... #FullHouse #SanFancisco @ Full House House https://t.co/H7QNrzelOB,2015-07-13 17:12:25 -0700,0,0,alamo_square
620682613808889856,"I'm at Painted Ladies in San Francisco, CA https://t.co/sBoDltp9Vc",2015-07-13 12:54:01 -0700,0,0,alamo_square
620638286852304896,"""What ever happened to predicability?"" @ Painted Ladies https://t.co/LiOwhpgExg",2015-07-13 09:57:53 -0700,0,0,alamo_square
623661716090552324,Pictures of pictures and good times at the park. @ Mission Dolores Park https://t.co/UHRQrBS1la,2015-07-21 18:11:54 -0700,0,0,dolores
623616666690322432,Lazy Tuesday with #TBTMCB. #Dodgers @ Mission Dolores Park https://t.co/vLBqErglwI,2015-07-21 15:12:54 -0700,0,0,dolores
623589710536032257,Spent our Sunday in Dolores Park 🎶🌻🍺☀️ @ Mission Dolores Park https://t.co/j5vpkCGQzf,2015-07-21 13:25:47 -0700,0,0,dolores
623521473123250176,Matching up with the blue skies as always 💙☀️🌳 #sanfrancisco @ Mission Dolores Park https://t.co/etd6DbVtiP,2015-07-21 08:54:38 -0700,0,0,dolores
623378881215627264,No better way to spend a Sunday than people watching | 19.07.2015 @ Delores Park San Franisco https://t.co/tQWG4978dv,2015-07-20 23:28:01 -0700,0,1,dolores
623319632078835712,Picnic weather #dolorespark #mission #lovemycity @ Mission Dolores Park https://t.co/WyZJdzBT0Q,2015-07-20 19:32:35 -0700,0,0,dolores
623287653253914625,"Celebrated 25 with people that make me happy, and bubbles. #Dolorespark #sf #bubbles #25 #birthday… https://t.co/gyWpCrPdJK",2015-07-20 17:25:31 -0700,0,0,dolores
623276720779599872,My #SF wheels for the fortnight. Definitely not made for comfort! #greenbike #bike #bicycle… https://t.co/hUHEOqcgST,2015-07-20 16:42:04 -0700,0,0,dolores
623260004917899267,"I'm at Mission Dolores Park - @dpworks in San Francisco, CA https://t.co/xn7uESfW8S",2015-07-20 15:35:39 -0700,0,0,dolores
623231802275176448,"I'm at Mission Dolores Park - @dpworks in San Francisco, CA https://t.co/EFw7cCCNBe",2015-07-20 13:43:35 -0700,0,0,dolores
623184704972394497,"A year ago, I would've never pictured my life the way it is now. @ Mission Dolores Park https://t.co/Lk87mZA1XH",2015-07-20 10:36:26 -0700,0,0,dolores
623169635622494208,I really have learned to appreciate my only day off. #Sunday @ Delores Park San Franisco https://t.co/4US20KaJGX,2015-07-20 09:36:33 -0700,0,0,dolores
623165520993480704,First time at the park since its reopening. @ Mission Dolores Park https://t.co/6HXtRobxoj,2015-07-20 09:20:12 -0700,0,0,dolores
623121079733780480,"Dolores Park, San Francisco, CA
#usa #sanfrancisco #california #dolorespark #park 🇺🇸🇺🇸 @ Mission… https://t.co/h0Ffu7E3Z3",2015-07-20 06:23:37 -0700,0,0,dolores
622983182246395904,Just waited thirty minutes for ice cream. So I guess that's a thing in San Francisco.… https://t.co/ziiGOjuPzC,2015-07-19 21:15:39 -0700,0,0,dolores
622980482846879744,last day in SF✌🏽️🌻 @ Mission Dolores Park https://t.co/BSDSQPYU2p,2015-07-19 21:04:56 -0700,0,0,dolores
622973596395290625,Still can't get over the weather yesterday. I like when @karlthefog takes a break every once in a… https://t.co/g7usJNkaLz,2015-07-19 20:37:34 -0700,0,0,dolores
622961428618678272,Sunday Funday in the Mission 😎 #LoveWon #SF @ Mission Dolores Park https://t.co/5gGrHBrDbu,2015-07-19 19:49:13 -0700,0,0,dolores
622949316261511168,#nationalicecreamday #armcandy #myneckmyback #mysanfrancisco #armature #dolorespark #doloresparksf… https://t.co/73EP0C7yfJ,2015-07-19 19:01:05 -0700,0,0,dolores
622948891139395584,This is dolores park #sflivin @ Delores Park San Franisco https://t.co/SyaRdo5Cb7,2015-07-19 18:59:24 -0700,0,0,dolores
622936845362548736,Turtle kisses! #AfternoonsWithHenry #UnlikelyFriends #SFSundays #TurtlePower @ Mission Dolores Park https://t.co/cJud8Gh6jh,2015-07-19 18:11:32 -0700,0,0,dolores
622931288559894528,blue skies. @ Delores Park San Franisco https://t.co/k1SQ9I9sWj,2015-07-19 17:49:27 -0700,0,0,dolores
